Taxpayer Id,Taxpayer Name,Location Name,Address,City,State,Zip,Zip+4,County,Location Number,Permit Type,Permit Number,Permit Status,Permit Begin Date,Permit End Date
32079783794,YZR LLC,THE VAPE SHOP,511 10TH ST,HEMPSTEAD,TX,77445,4530.0,WALLER,1,E-CIG RETAILER,22003336.0,INACTIVE,01/01/2022,08/25/2023
32084518011,MNO BUSINESS LLC,VAPE X 2,1047 AUSTIN ST,HEMPSTEAD,TX,77445,4516.0,WALLER,3,E-CIG RETAILER,23003590.0,INACTIVE,04/29/2023,09/27/2023
32045422006,"IMAGE VENTURES, INC",ALLSTAR SMOKE SHOP,6025 FM 762 RD STE C,RICHMOND,TX,77469,3700.0,FORT BEND,3,E-CIG RETAILER,22000369.0,ACTIVE,01/01/2022,
32046606599,"NEXUS, INC",5 STAR SMOKE SHOP,508 MURPHY RD,STAFFORD,TX,77477,5449.0,FORT BEND,1,E-CIG RETAILER,21009856.0,ACTIVE,01/01/2022,
32053234152,SEAN C DUNN,ZOOZOOS SMOKE SHOP,12131 HIGHWAY 6 STE 106,FRESNO,TX,77545,8842.0,FORT BEND,2,E-CIG RETAILER,22002786.0,ACTIVE,02/15/2022,
32053926948,ALNIMER INC,ROSENBERG SMOKE SHOP II,4227 AVENUE H STE AB,ROSENBERG,TX,77471,2823.0,FORT BEND,5,E-CIG RETAILER,22008308.0,ACTIVE,04/14/2022,
32057061668,"HAMIRANI ENTERPRISES, LLC",SMOOTH SMOKE SHOP,913 CRABB RIVER RD STE B,RICHMOND,TX,77469,5889.0,FORT BEND,2,E-CIG RETAILER,22008952.0,INACTIVE,06/15/2022,05/30/2023
32057061668,"HAMIRANI ENTERPRISES, LLC",SMOOTH SMOKE SHOP,8433 FM 1464 RD STE J,RICHMOND,TX,77407,1102.0,FORT BEND,3,E-CIG RETAILER,22004711.0,ACTIVE,03/01/2022,
32066743702,LUCKY FOREVER LLC,LUCKY SMOKE SHOP,12343 MURPHY RD STE I,STAFFORD,TX,77477,2412.0,FORT BEND,1,E-CIG RETAILER,22006086.0,INACTIVE,05/01/2022,09/30/2022
32069645698,F & T ASSOCIATION LLC,SMOKE & CELL,2547 CARTWRIGHT RD,MISSOURI CITY,TX,77459,2606.0,FORT BEND,2,E-CIG RETAILER,22002590.0,ACTIVE,01/27/2022,
32069645698,F & T ASSOCIATION LLC,SMOKE & SELL #2,12033 HIGHWAY 6 STE 500,FRESNO,TX,77545,8903.0,FORT BEND,3,E-CIG RETAILER,22002589.0,ACTIVE,01/27/2022,
32069645698,F & T ASSOCIATION LLC,SMOKE & CELL 4,6302 HIGHWAY 6 STE L,MISSOURI CITY,TX,77459,2232.0,FORT BEND,4,E-CIG RETAILER,22002591.0,ACTIVE,01/27/2022,
32069645698,F & T ASSOCIATION LLC,BEYOND SMOKE SHOP SUGAR LAND,5022 HIGHWAY 90A STE J,SUGAR LAND,TX,77498,2048.0,FORT BEND,6,E-CIG RETAILER,22005806.0,ACTIVE,04/01/2022,
32072076592,ALIANA TRADING LLC,SMOKIE'S SMOKE SHOP,15042 BEECHNUT ST,HOUSTON,TX,77083,5400.0,FORT BEND,1,E-CIG RETAILER,22004135.0,ACTIVE,02/18/2022,
32072558730,INJAZ CAPITAL INC,ROSENBERG SMOKE SHOP,907 1ST ST,ROSENBERG,TX,77471,2429.0,FORT BEND,1,E-CIG RETAILER,22008378.0,ACTIVE,04/14/2022,
32073715156,ATMOS INVESTMENTS LLC,ATMOS SMOKE,26440 FM 1093 RD STE 310,RICHMOND,TX,77406,7200.0,FORT BEND,1,E-CIG RETAILER,21011772.0,ACTIVE,01/01/2022,
32074412043,BALOCH BROTHERS INVESTMENTS LLC,G'S SMOKE SHOP,103 CRABB RIVER RD STE B,RICHMOND,TX,77469,5901.0,FORT BEND,1,E-CIG RETAILER,21016180.0,ACTIVE,01/01/2022,
32075893423,AROOSH P CORPORATION,SMOKE BOUTIQUE,2575 ELDRIDGE RD STE B,SUGAR LAND,TX,77478,2165.0,FORT BEND,3,E-CIG RETAILER,23007751.0,ACTIVE,10/01/2023,
32077244773,"R INTERNATIONAL, LLC",PINEAPPLE XPRESS SMOKE SHOP RICHMOND,8463 FM 1464 RD STE A,RICHMOND,TX,77407,1101.0,FORT BEND,5,E-CIG RETAILER,22010817.0,ACTIVE,08/11/2022,
32077987546,SMOKIE VAP INC,SMOKE N LEGEND #2,26111 SOUTHWEST FWY,ROSENBERG,TX,77471,5680.0,FORT BEND,2,E-CIG RETAILER,21010018.0,ACTIVE,01/01/2022,
32078156703,DUOS WORLDWIDE INC,DUOS SMOKE SHOP,802 FM 2234 RD STE B,STAFFORD,TX,77477,6400.0,FORT BEND,1,E-CIG RETAILER,21014252.0,INACTIVE,01/01/2022,04/29/2023
32078663567,SMOKE SOURCE LLC,SMOKE SOURCE,9612 HIGHWAY 6 STE 110,MISSOURI CITY,TX,77459,5154.0,FORT BEND,1,E-CIG RETAILER,21004147.0,ACTIVE,01/01/2022,
32079474006,SF ENTERPRISE INC,SMOKE BAR,653 PIN OAK RD # B2,KATY,TX,77494,6364.0,FORT BEND,1,E-CIG RETAILER,21011151.0,ACTIVE,01/01/2022,
32079475425,KIRVIS INVESTMENTS LLC,HY-LYFE SMOKE SHOP,3802 CARTWRIGHT RD STE 104,MISSOURI CITY,TX,77459,2435.0,FORT BEND,1,E-CIG RETAILER,21010940.0,ACTIVE,01/01/2022,
32079509686,BUTTERFLY PARTNERS LLC,SMOKE VILLA,535 FM 2977 RD STE 106,ROSENBERG,TX,77469,7512.0,FORT BEND,4,E-CIG RETAILER,22008157.0,ACTIVE,06/01/2022,
32079538859,ANAS LLC,ROSENBERG SMOKE SHOP,907 1ST ST,ROSENBERG,TX,77471,2429.0,FORT BEND,2,E-CIG RETAILER,22013224.0,ACTIVE,11/05/2022,
32079607290,HASMANI INVESTMENT GROUP LLC,URBAN SMOKE,16733 W AIRPORT BLVD STE 230,RICHMOND,TX,77407,5075.0,FORT BEND,2,E-CIG RETAILER,22008607.0,ACTIVE,03/17/2022,
32081167101,MISSOURI VENTURES INC,HOTSHOT LIQUOR & SMOKE,1911 TEXAS PKWY,MISSOURI CITY,TX,77489,3121.0,FORT BEND,1,E-CIG RETAILER,22006832.0,ACTIVE,06/01/2022,
32081804695,JORDAN INVEST LLC,SMOKE R US,23655 FM 1093 RD,RICHMOND,TX,77406,7801.0,FORT BEND,4,E-CIG RETAILER,23007749.0,ACTIVE,10/16/2023,
32082276240,NEW FRESNO SMOKE INC,NEW FRESNO SMOKE INC,110 WILLOW ST,FRESNO,TX,77545,9476.0,FORT BEND,1,E-CIG RETAILER,22001039.0,INACTIVE,01/20/2022,02/01/2023
32082520936,"CLOUDZ RESALE & SMOKE SHOP, LLC",CLOUDZ RESALE & SMOKE SHOP,908 FM 2234 RD,STAFFORD,TX,77477,6477.0,FORT BEND,1,E-CIG RETAILER,23001101.0,ACTIVE,02/06/2023,
32083276249,SNF VENTURES LLC,ACE OF SMOKE,14009 FM 1464 RD,SUGAR LAND,TX,77498,9601.0,FORT BEND,1,E-CIG RETAILER,22005769.0,ACTIVE,06/01/2022,
32085653361,DISCOUNT TOBACCO AND SMOKE 2 INC,DISCOUNT TOBACCO AND SMOKE 2 INC,1509 HIGHWAY 36 N STE 110,ROSENBERG,TX,77471,8746.0,FORT BEND,1,E-CIG RETAILER,22011323.0,ACTIVE,10/01/2022,
32086376632,ZUIZ LLC,SMOKE HUB,16123 W BELLFORT ST UNIT A,SUGAR LAND,TX,77498,8514.0,FORT BEND,1,E-CIG RETAILER,22013356.0,ACTIVE,11/14/2022,
32086513259,INSKY SMOKE SHOP INC,INSKY SMOKE SHOP INC,636 HIGHWAY 6 STE 800,SUGAR LAND,TX,77478,5143.0,FORT BEND,1,E-CIG RETAILER,22013028.0,INACTIVE,11/15/2022,11/15/2022
32087382274,"GEM DISTRO, LLC",SMOOTH SMOKE SHOP,913 CRABB RIVER RD STE B,RICHMOND,TX,77469,5889.0,FORT BEND,2,E-CIG RETAILER,23000497.0,INACTIVE,02/01/2023,02/01/2023
32087903533,ROLLING SMOKE SHOP LLC,ROLLING SMOKE SHOP,1410 E HIGHWAY 90A STE 390,RICHMOND,TX,77406,5488.0,FORT BEND,1,E-CIG RETAILER,23000664.0,ACTIVE,01/25/2023,
32089294998,MOUSA & WALLY LLC,M & W SMOKE SHOP,17529 HIGHWAY 36 STE 300,NEEDVILLE,TX,77461,,FORT BEND,1,E-CIG RETAILER,23003206.0,ACTIVE,05/01/2023,
32090000285,SMOKE GUYS LLC,SMOKE GUYS LLC,4647 S MAIN ST,STAFFORD,TX,77477,4726.0,FORT BEND,1,E-CIG RETAILER,23006670.0,ACTIVE,09/01/2023,
32090000285,SMOKE GUYS LLC,SMOKE GUYS,4610 FM 723 RD STE E,RICHMOND,TX,77406,5687.0,FORT BEND,2,E-CIG RETAILER,23007041.0,ACTIVE,09/15/2023,
32090004261,FLAMES SMOKESHOP INC,FLAMES SMOKE SHOP,636 HIGHWAY 6 STE 800,SUGAR LAND,TX,77478,5143.0,FORT BEND,1,E-CIG RETAILER,23005946.0,ACTIVE,07/29/2023,
32090334403,CLOUD 9 ADMINISTRATION LLC,SMOKE & LOUNGE,110 WILLOW ST UNIT C,FRESNO,TX,77545,9476.0,FORT BEND,1,E-CIG RETAILER,23007054.0,ACTIVE,09/08/2023,
32091131519,MAP ELEVATE LLC,ELEVATE SMOKE & DAIQUIRIS,3317 AVENUE H,ROSENBERG,TX,77471,2838.0,FORT BEND,1,E-CIG RETAILER,23006675.0,ACTIVE,08/23/2023,
12635550028,ZAYBAK BROTHERS CORPORATION,BC SMOKE SHOP,10950 CYPRESS CREEK PKWY STE E,HOUSTON,TX,77070,6342.0,HARRIS,1,E-CIG RETAILER,21008073.0,ACTIVE,01/01/2022,
12713437890,F.J. ADAM INC,MR SMOKES,2525 W BAY AREA BLVD STE D,FRIENDSWOOD,TX,77546,2658.0,HARRIS,1,E-CIG RETAILER,21004291.0,ACTIVE,01/01/2022,
12713437890,F.J. ADAM INC,MR SMOKES,341 EL DORADO BLVD STE A,WEBSTER,TX,77598,2206.0,HARRIS,2,E-CIG RETAILER,21004292.0,ACTIVE,01/01/2022,
12028943210,CHAP BUSINESS INC.,AK SMOKE NOVELTY & MORE,5039 FM 2351 RD,FRIENDSWOOD,TX,77546,2807.0,HARRIS,9,E-CIG RETAILER,22014114.0,INACTIVE,01/15/2023,02/28/2023
12058692950,KMZ CORPORATION,BC SMOKE SHOP,7909 WESTHEIMER RD,HOUSTON,TX,77063,3005.0,HARRIS,1,E-CIG RETAILER,21004590.0,ACTIVE,01/01/2022,
32008329701,RYAN D TREJO,WORLD PEACE SMOKE SHOP TOMBALL,30006 STATE HIGHWAY 249,TOMBALL,TX,77375,4345.0,HARRIS,2,E-CIG RETAILER,21008942.0,ACTIVE,01/01/2022,
32016210216,EARNEST D PARKER SR,TRIPLE P'S SMOKE SHOP,10175 VETERANS MEMORIAL DR STE 106,HOUSTON,TX,77038,2000.0,HARRIS,2,E-CIG RETAILER,22009540.0,ACTIVE,07/06/2022,
32019331589,STEPHEN NEAL KIRBY,SMOKE ENVY,2524 YALE ST,HOUSTON,TX,77008,2149.0,HARRIS,2,E-CIG RETAILER,22004191.0,ACTIVE,02/19/2022,
32019331589,STEPHEN NEAL KIRBY,SMOKE ENVY NASA,18123 EGRET BAY BLVD,HOUSTON,TX,77058,3241.0,HARRIS,3,E-CIG RETAILER,22011024.0,ACTIVE,07/18/2022,
32019374332,DAC T TRAN,TY' SMOKE AND MORE,1736 W MOUNT HOUSTON RD,HOUSTON,TX,77038,3812.0,HARRIS,2,E-CIG RETAILER,22001388.0,ACTIVE,01/12/2022,
32020147081,"K R R ENTERPRISES, LLC",SMOKE & ROCK,14519 CULLEN BLVD,HOUSTON,TX,77047,5715.0,HARRIS,2,E-CIG RETAILER,21015246.0,ACTIVE,01/01/2022,
32034779267,SMOKE N STUFF LLC,SMOKE N STUFF,16203 WESTHEIMER RD STE 103,HOUSTON,TX,77082,1247.0,HARRIS,1,E-CIG RETAILER,22001696.0,ACTIVE,01/19/2022,
32036589250,"A & B MOMIN, INC.",SMOKE ISLAND,2400 FM 2920 RD STE 130,SPRING,TX,77388,3673.0,HARRIS,2,E-CIG RETAILER,21011463.0,ACTIVE,01/01/2022,
32036589250,"A & B MOMIN, INC.",CBD SMOKE SHOP,6135 FM 2920 RD STE 200,SPRING,TX,77379,2616.0,HARRIS,4,E-CIG RETAILER,21011462.0,ACTIVE,01/01/2022,
32036589250,"A & B MOMIN, INC.",Z SMOKE SHOP,3703 SPRING STUEBNER RD STE D,SPRING,TX,77389,4795.0,HARRIS,5,E-CIG RETAILER,21011464.0,ACTIVE,01/01/2022,
32041214910,"SUPER B & S FOOD STORE, INC.",LITTLE YORK SMOKE SHOP,101 E LITTLE YORK RD,HOUSTON,TX,77076,1431.0,HARRIS,2,E-CIG RETAILER,22007005.0,INACTIVE,06/01/2022,09/30/2022
32041461149,PARAS INC,SMOKE KING,2501 FRY RD STE B,KATY,TX,77449,6367.0,HARRIS,5,E-CIG RETAILER,21007927.0,ACTIVE,01/01/2022,
32045399535,SMOKE SONNET INC,SMOKE SHORE,13214 W LITTLE YORK RD # E,HOUSTON,TX,77041,5808.0,HARRIS,2,E-CIG RETAILER,22011287.0,ACTIVE,09/01/2022,
32045545053,"TABOO SMOKE EMPORIUM, LLC","TABOO SMOKE EMPORIUM, LLC",641 E CROSSTIMBERS ST,HOUSTON,TX,77022,3723.0,HARRIS,2,E-CIG RETAILER,21004379.0,ACTIVE,01/01/2022,
32045708404,"A & A TOBACCO, LLC.",XPRESS SMOKE SHOP,9581 FM 1960 RD,HOUSTON,TX,77070,6109.0,HARRIS,2,E-CIG RETAILER,21004742.0,ACTIVE,01/01/2022,
32045708404,"A & A TOBACCO, LLC.",6TH STREET SMOKE SHOP,5930 HIGHWAY 6 N STE A6,HOUSTON,TX,77084,1855.0,HARRIS,5,E-CIG RETAILER,21004746.0,ACTIVE,01/01/2022,
32045708404,"A & A TOBACCO, LLC.",KATY PINE APPLE XPRESS SMOKE SHOP,1420 KATY FORT BEND RD # 180,KATY,TX,77493,3178.0,HARRIS,7,E-CIG RETAILER,21004743.0,ACTIVE,01/01/2022,
32045708404,"A & A TOBACCO, LLC.",PINEAPLE XPRESS SMOKE SHOP MASON RD,2922 N MASON RD STE B182,KATY,TX,77449,5456.0,HARRIS,8,E-CIG RETAILER,21004747.0,ACTIVE,01/01/2022,
32047479863,"WNC ENTERPRISES, LLC",HAPPY DAZE SMOKE SHOP,9709 MILLS RD,HOUSTON,TX,77070,5022.0,HARRIS,1,E-CIG RETAILER,21009454.0,ACTIVE,01/01/2022,
32047995637,ARABIAN GULF SERVICES INC,PUFF PUFF SMOKE ZONE,22756 CYPRESSWOOD DR,SPRING,TX,77373,8095.0,HARRIS,1,E-CIG RETAILER,22001699.0,INACTIVE,02/02/2022,12/13/2022
32048406121,"AV INTERESTS, LLC",SMOKE N TOKE,10875 KATY FWY,HOUSTON,TX,77079,2207.0,HARRIS,1,E-CIG RETAILER,21007503.0,INACTIVE,01/01/2022,04/30/2023
32048406121,"AV INTERESTS, LLC",SMOKE TIMES,803 E NASA RD 1,WEBSTER,TX,77598,5348.0,HARRIS,6,E-CIG RETAILER,21007505.0,INACTIVE,01/01/2022,04/30/2023
32048406121,"AV INTERESTS, LLC",SMOKE N MORE,15327 GULF FWY STE F,HOUSTON,TX,77034,5325.0,HARRIS,7,E-CIG RETAILER,21007504.0,INACTIVE,01/01/2022,04/30/2023
32048406121,"AV INTERESTS, LLC",SMOKE N MORE,1412 SPRING CYPRESS RD,SPRING,TX,77373,2507.0,HARRIS,8,E-CIG RETAILER,21007506.0,INACTIVE,01/01/2022,04/30/2023
32048406121,"AV INTERESTS, LLC",SMOKE N MORE,907 EL DORADO BLVD STE G,HOUSTON,TX,77062,4044.0,HARRIS,10,E-CIG RETAILER,23006367.0,ACTIVE,08/11/2023,
32049432340,"Z.N.INCORPORATION, INC.",TEXAN SMOKE SHOP,3308 ALDINE MAIL ROUTE RD STE C,HOUSTON,TX,77039,4659.0,HARRIS,1,E-CIG RETAILER,21008951.0,ACTIVE,01/01/2022,
32049432340,"Z.N.INCORPORATION, INC.",TEXAN SMOKE SHOP # 2,1822 N MAIN ST STE D,HOUSTON,TX,77009,8370.0,HARRIS,2,E-CIG RETAILER,21008952.0,ACTIVE,01/01/2022,
32049432340,"Z.N.INCORPORATION, INC.",D/B/A TEXAN SMOKE SHOP 3,11211 ALMEDA GENOA RD STE A-100,HOUSTON,TX,77034,3689.0,HARRIS,3,E-CIG RETAILER,21008953.0,ACTIVE,01/01/2022,
32052306720,"ROSS NOVELTIES - TX, INC.",WILD SIDE SMOKE SHOP,8790 FM 1960 BYPASS RD W STE 200B,HUMBLE,TX,77338,3947.0,HARRIS,6,E-CIG RETAILER,23003918.0,ACTIVE,05/15/2023,
32052306720,"ROSS NOVELTIES - TX, INC.",WILD SIDE SMOKE SHOP,4905 FM 2920 RD,SPRING,TX,77388,3112.0,HARRIS,7,E-CIG RETAILER,23003920.0,ACTIVE,05/15/2023,
32052571190,KHAJA K UDDIN,MR GOOD SMOKE,2905 MANGUM RD STE A,HOUSTON,TX,77092,7540.0,HARRIS,2,E-CIG RETAILER,22011589.0,INACTIVE,11/01/2022,12/30/2022
32052853085,MUNTHER INC,MR SMOKE,1726 S DAIRY ASHFORD RD,HOUSTON,TX,77077,3824.0,HARRIS,1,E-CIG RETAILER,21008566.0,ACTIVE,01/01/2022,
32052853085,MUNTHER INC,MR SMOKE,12112 WESTHEIMER RD,HOUSTON,TX,77077,6608.0,HARRIS,3,E-CIG RETAILER,21008567.0,ACTIVE,01/01/2022,
32053105568,"ASM TRADING, LLC",SMOKEY DOKE SMOKE SHOP,5784 BINGLE RD,HOUSTON,TX,77092,2145.0,HARRIS,1,E-CIG RETAILER,21008984.0,ACTIVE,01/01/2022,
32053442284,MIGUEL A GARZA,SMOKE THERAPY,9211 WEST RD STE 141,HOUSTON,TX,77064,8634.0,HARRIS,2,E-CIG RETAILER,22009473.0,ACTIVE,07/01/2022,
32053523992,IMRAN E BHOJWANI,IMPERIAL SMOKE,2131 RED BLUFF RD,PASADENA,TX,77506,3752.0,HARRIS,2,E-CIG RETAILER,23005215.0,INACTIVE,06/24/2023,08/16/2023
32053588763,"E GO SMOKE SHOP, LLC",E GO SMOKE SHOP,10904 SCARSDALE BLVD STE 140,HOUSTON,TX,77089,6034.0,HARRIS,1,E-CIG RETAILER,21004791.0,ACTIVE,01/01/2022,
32053873439,Z'S COAL PIZZA LLC,A 1 SMOKE SHOP,7064 WILL CLAYTON PKWY # A,HUMBLE,TX,77338,8168.0,HARRIS,2,E-CIG RETAILER,22001787.0,ACTIVE,01/20/2022,
32053926948,ALNIMER INC,BAYTOWN SMOKE SHOP,3620 GARTH RD,BAYTOWN,TX,77521,3814.0,HARRIS,2,E-CIG RETAILER,22008306.0,ACTIVE,04/14/2022,
32054061935,"NEW ZEE ENTERPRISES, INC.",BLAZIN SMOKE,9440 SHADY DR STE B,HOUSTON,TX,77016,4757.0,HARRIS,8,E-CIG RETAILER,22007643.0,ACTIVE,05/17/2022,
12040455227,"M S DISTRIBUTOR, INC.",HIGH FLY SMOKE SHOP,6418 SPENCER HWY,PASADENA,TX,77505,1702.0,HARRIS,2,E-CIG RETAILER,21007304.0,ACTIVE,01/01/2022,
32054197564,"FUMEE ENTERPRISE, LLC",SMOKE SHACK,7110 LOUETTA RD STE D,SPRING,TX,77379,7445.0,HARRIS,1,E-CIG RETAILER,21006674.0,ACTIVE,01/01/2022,
32054283208,KRISHA BUSINESS LLC,VICTORY LIQUOR & SMOKE,7350 JACKRABBIT RD,HOUSTON,TX,77095,3518.0,HARRIS,1,E-CIG RETAILER,21008572.0,ACTIVE,01/01/2022,
32054644235,SMOKE ALLEY TWO INC,SMOKE ALLEY TWO,11901 KATY FWY,HOUSTON,TX,77079,1601.0,HARRIS,1,E-CIG RETAILER,22000617.0,ACTIVE,01/04/2022,
32054700359,CHRISTIAN A BARAJAS,FLY HIGH SMOKE SHOP,9272 RICHMOND AVE,HOUSTON,TX,77063,4031.0,HARRIS,1,E-CIG RETAILER,22007447.0,ACTIVE,06/01/2022,
32054735603,POWER SURGE INC,HWY 6 SMOKE SHOP,6810 HIGHWAY 6 S,HOUSTON,TX,77083,3492.0,HARRIS,1,E-CIG RETAILER,21005720.0,ACTIVE,01/01/2022,
32055336781,GILBERT L DURAN,WORLD PEACE SMOKE SHOP,5010 LOUETTA RD STE D,SPRING,TX,77379,8149.0,HARRIS,1,E-CIG RETAILER,21009534.0,ACTIVE,01/01/2022,
32055521374,AMRINDER LLC,BLAZIN SMOKE,2340 BLALOCK RD STE B,HOUSTON,TX,77080,5464.0,HARRIS,3,E-CIG RETAILER,23006683.0,ACTIVE,08/16/2023,
32055733813,HEIGHTS HEAD CORPORATION,HEIGHTS HEAD SMOKE SHOP,6412 N MAIN ST STE B,HOUSTON,TX,77009,1756.0,HARRIS,1,E-CIG RETAILER,21004805.0,ACTIVE,01/01/2022,
32055884756,WEST WAY EXPRESS INC,GREENS SMOKE SHOP,914 W GREENS RD STE B,HOUSTON,TX,77067,4406.0,HARRIS,2,E-CIG RETAILER,23002568.0,INACTIVE,03/24/2023,09/30/2023
32055928439,SMOKE SCREENS INC,SMOKE SCREENS,553 S MASON RD,KATY,TX,77450,2491.0,HARRIS,1,E-CIG RETAILER,22004198.0,ACTIVE,02/21/2022,
32056107488,RADIAX LLC,FANTASIA SMOKE SHOP,640 S MASON RD,KATY,TX,77450,3420.0,HARRIS,1,E-CIG RETAILER,21013557.0,ACTIVE,01/01/2022,
32057061668,"HAMIRANI ENTERPRISES, LLC",LONESTAR SMOKE,8000 HARWIN DR STE 270,HOUSTON,TX,77036,1835.0,HARRIS,1,E-CIG RETAILER,22008951.0,INACTIVE,06/15/2022,04/30/2023
32057645163,"VIDA CHUECA, LLC",EAST SIDE SMOKE,14225 EAST FWY STE B,HOUSTON,TX,77015,5921.0,HARRIS,1,E-CIG RETAILER,23005319.0,ACTIVE,09/10/2022,
32057645163,"VIDA CHUECA, LLC",EAST SIDE SMOKE #2,663 ROUSE ST,HOUSTON,TX,77020,5102.0,HARRIS,2,E-CIG RETAILER,23005317.0,ACTIVE,09/10/2022,
32058656995,MHRR INC.,HIGH END SMOKE SHOP,7925 KATY FWY STE K,HOUSTON,TX,77024,1957.0,HARRIS,1,E-CIG RETAILER,21009554.0,ACTIVE,01/01/2022,
32058762843,CHELSY OLOU OGUNDOLIE,SHAWT'S SMOKE SHOP,6027 BELMARK ST,HOUSTON,TX,77033,1217.0,HARRIS,1,E-CIG RETAILER,22009785.0,ACTIVE,06/15/2022,
32059690308,MAIYN INC,A SMOKE SHOP,7710 BELLAIRE BLVD STE K,HOUSTON,TX,77036,4957.0,HARRIS,1,E-CIG RETAILER,21005748.0,ACTIVE,01/01/2022,
32059994676,ASIF MUSTAFA,SS SMART COMMUNICATION SMOKE TOBACCO & MORE,15210 HIGHWAY 3 STE 106,WEBSTER,TX,77598,2108.0,HARRIS,1,E-CIG RETAILER,21013569.0,INACTIVE,01/01/2022,12/31/2022
32060945675,"EADO GLASS & SMOKE, LLC","EADO GLASS & SMOKE, LLC",1014 ST EMANUEL ST,HOUSTON,TX,77003,3509.0,HARRIS,1,E-CIG RETAILER,21010470.0,ACTIVE,01/02/2022,
32060957407,S&S WIRELESS ZONE INC,SMOKE CITY,12804 EAST FWY STE 400,HOUSTON,TX,77015,5708.0,HARRIS,6,E-CIG RETAILER,21010046.0,ACTIVE,01/01/2022,
32061062454,THE SMOKING GLASS LOUNGE LLC,THE SMOKING GLASS LOUNGE LLC,4800 W 34TH ST STE C8,HOUSTON,TX,77092,6698.0,HARRIS,1,E-CIG RETAILER,21005753.0,INACTIVE,01/01/2022,05/31/2022
32061749241,"AZIZM BUSINESS, INC.",2920 SMOKE,4915 FM 2920 RD STE 145,SPRING,TX,77388,3107.0,HARRIS,2,E-CIG RETAILER,21009028.0,ACTIVE,01/01/2022,
32061892504,CHRISTI JORDAN,CHIEFS SMOKE & TOYS,13800 CYPRESS NORTH HOUSTON RD STE 107B,CYPRESS,TX,77429,5974.0,HARRIS,1,E-CIG RETAILER,22002436.0,INACTIVE,02/01/2022,12/31/2022
32062534758,HUZM ENTERPRISES INC,REAL SMOKE SPOT,4828 MOUNT HOUSTON RD,HOUSTON,TX,77093,1633.0,HARRIS,1,E-CIG RETAILER,21007408.0,ACTIVE,01/01/2022,
32063511011,"DIL NAWAZ ENTERPRISES, LLC",BLEEZYS SMOKE SHOP,1019 ALABAMA ST,HOUSTON,TX,77004,3901.0,HARRIS,2,E-CIG RETAILER,21004855.0,ACTIVE,01/01/2022,
32063692894,"SANU INVESTMENTS, LLC",ROCK & SMOKE,11320 SPACE CENTER BLVD STE 100A,HOUSTON,TX,77059,3652.0,HARRIS,4,E-CIG RETAILER,22011941.0,ACTIVE,09/20/2022,
32063904067,MAHEEN ALI LLC,SMOKE & GIFT SHOP,7031 FM 1960 RD W STE A,HUMBLE,TX,77338,3429.0,HARRIS,1,E-CIG RETAILER,22006828.0,ACTIVE,06/01/2022,
32064155214,HEE SEUNG LEE,LEE'S SMOKE & GROCERY,9374 RICHMOND AVE,HOUSTON,TX,77063,3928.0,HARRIS,1,E-CIG RETAILER,21014107.0,ACTIVE,01/01/2022,
32064232963,FREDERIK SALOMON MAYORGA,HUSTLE -N- SMOKE,1385 W GULF BANK RD,HOUSTON,TX,77088,3652.0,HARRIS,2,E-CIG RETAILER,22008726.0,ACTIVE,06/01/2022,
32064471066,ASHIQUL TALUKDER,HIGH LIFE SMOKE SHOP,12222 BISSONNET ST STE G,HOUSTON,TX,77099,1439.0,HARRIS,1,E-CIG RETAILER,22011018.0,ACTIVE,08/17/2022,
32065023361,OKRA ENTERPRISE LLC,SMOKE N NIGHT,7730 HIGHWAY 6 S,HOUSTON,TX,77083,3319.0,HARRIS,1,E-CIG RETAILER,21006799.0,INACTIVE,01/01/2022,03/17/2023
32065062245,SMOKE -N- CHILL INC,SMOKE -N- CHILL,10541 CYPRESS CREEK PKWY # 270,HOUSTON,TX,77070,6337.0,HARRIS,1,E-CIG RETAILER,22001593.0,ACTIVE,01/14/2022,
32065361035,SS DISTRIBUTORS INC,290 SMOKE SHOP,17504 NORTHWEST FWY STE 700,JERSEY VILLAGE,TX,77065,5613.0,HARRIS,2,E-CIG RETAILER,22009537.0,ACTIVE,06/13/2022,
32065538491,TIP TOP VENTURES INC,SMOKE N PIPES #2,1900 BLALOCK RD STE G,HOUSTON,TX,77080,5444.0,HARRIS,2,E-CIG RETAILER,22001352.0,ACTIVE,01/13/2022,
32065609896,"HOMIEZ SMOKE SHOP, LLC","HOMIEZ SMOKE SHOP, LLC",12322 EAST FWY STE B2,HOUSTON,TX,77015,5532.0,HARRIS,1,E-CIG RETAILER,22011104.0,ACTIVE,09/01/2022,
32066223879,HOUSTON SMOKE SHOP LLC,HOUSTON SMOKE SHOP LLC,8403 ALMEDA RD STE C,HOUSTON,TX,77054,7104.0,HARRIS,1,E-CIG RETAILER,21009062.0,ACTIVE,01/01/2022,
32066704241,SMOKE N PIPES INC,SMOKE N PIPES # 2,1900 BLALOCK RD STE G,HOUSTON,TX,77080,5444.0,HARRIS,1,E-CIG RETAILER,22014305.0,ACTIVE,01/01/2023,
32066919187,TOOR INVESTMENT LLC,FONDREN SMOKE & CBD,10610 FONDREN RD STE 103,HOUSTON,TX,77096,5422.0,HARRIS,1,E-CIG RETAILER,21014141.0,ACTIVE,01/01/2022,
